transaction_id,customer_id,product_id,product_price,emi_duration_months,monthly_emi,interest_rate,customer_income,customer_credit_score,existing_emi,max_affordable_emi,affordability_ratio,affordability_score,risk_level,approved,transaction_date
T01201,C0188,RT0117,3128.45,24,141.49,0.08,33384.46,718,12606.98,9983.38,0.0142,1.0,Low,True,2025-07-25
T01202,C0498,RT0129,2178.0,36,68.25,0.08,31020.34,746,8243.99,11103.39,0.0061,1.0,Low,True,2025-05-29
T01203,C0246,RT0093,5399.0,6,920.95,0.08,67770.24,823,11398.84,27585.16,0.0334,1.0,Low,True,2025-12-30
T01204,C0216,RT0434,999.0,24,45.64,0.09,20600.94,762,5868.96,6415.9,0.0071,1.0,Low,True,2026-01-06
T01205,C0152,RT0110,31168.93,12,2711.34,0.08,17589.75,663,1394.23,6779.59,0.3999,1.0,Low,True,2025-11-01
T01206,C0306,RT0092,11989.0,24,542.23,0.08,14288.75,734,6975.9,2673.84,0.2028,1.0,Low,True,2025-07-31
T01207,C0371,RT0202,8249.0,3,2818.69,0.15,34136.88,660,8940.13,11634.98,0.2423,1.0,Low,True,2025-03-28
T01208,C0204,RT0279,1229.0,9,147.0,0.18,26986.17,629,8410.55,6868.6,0.0214,1.0,Low,True,2025-11-24
T01209,C0240,RT0107,3199.0,36,100.25,0.08,31573.18,749,17110.36,6959.76,0.0144,1.0,Low,True,2025-11-21
T01210,C0257,RT0292,449.0,3,154.18,0.18,32373.65,714,20130.65,5775.67,0.0267,1.0,Low,True,2025-06-12
T01211,C0431,RT0319,36564.23,9,4373.44,0.18,48010.17,850,5949.04,16810.43,0.2602,1.0,Low,True,2025-07-08
T01212,C0374,RT0295,779.0,3,267.5,0.18,43059.02,769,3463.88,12303.28,0.0217,1.0,Low,True,2025-05-10
T01213,C0104,RT0066,32490.0,12,2856.39,0.1,34784.63,745,13096.78,6731.78,0.4243,1.0,Low,True,2026-02-08
T01214,C0366,RT0256,284.0,36,10.27,0.18,65596.84,581,22149.53,19291.97,0.0005,1.0,Low,True,2025-05-03
T01215,C0341,RT0142,1889.0,18,111.72,0.08,44988.33,652,16800.35,14081.3,0.0079,1.0,Low,True,2026-02-26
T01216,C0494,RT0211,34999.0,9,4085.8,0.12,32884.54,714,21412.48,5451.37,0.7495,1.1253,Low,True,2025-08-10
T01217,C0251,RT0435,540.0,24,24.67,0.09,27172.84,739,13897.18,5955.15,0.0041,1.0,Low,True,2025-06-22
T01218,C0269,RT0394,199.0,18,11.95,0.1,89738.32,632,20620.74,33284.79,0.0004,1.0,Low,True,2026-01-08
T01219,C0318,RT0329,3895.0,24,179.73,0.1,30351.98,685,8379.21,8339.48,0.0216,1.0,Low,True,2025-09-11
T01220,C0366,RT0064,30990.0,36,999.96,0.1,65596.84,581,22149.53,19291.97,0.0518,1.0,Low,True,2026-02-13
T01221,C0452,RT0097,3289.0,3,1110.98,0.08,59915.06,689,23130.75,12835.19,0.0866,1.0,Low,True,2025-10-27
T01222,C0042,RT0081,24990.0,24,1153.16,0.1,18443.57,850,8799.92,4650.03,0.248,1.0,Low,True,2025-11-28
T01223,C0428,RT0335,228.0,9,26.4,0.1,58003.12,574,18892.32,13915.69,0.0019,1.0,Low,True,2025-07-16
T01224,C0450,RT0307,1892.0,18,120.72,0.18,30137.63,691,4823.01,10254.03,0.0118,1.0,Low,True,2025-11-26
T01225,C0080,RT0050,33990.0,6,5831.37,0.1,16990.51,841,1549.34,7101.13,0.8212,1.0894,Low,True,2026-02-21
T01226,C0052,RT0050,33990.0,24,1568.47,0.1,19652.76,724,11035.11,3503.28,0.4477,1.0,Low,False,2026-03-11
T01227,C0217,RT0288,699.0,18,44.6,0.18,45217.43,753,11932.61,12302.7,0.0036,1.0,Low,True,2026-01-20
T01228,C0307,RT0441,1599.0,18,95.3,0.09,18059.75,694,5515.5,4728.21,0.0202,1.0,Low,True,2025-09-25
T01229,C0393,RT0081,24990.0,24,1153.16,0.1,67428.76,622,19563.0,20112.67,0.0573,1.0,Low,True,2025-03-29
T01230,C0193,RT0352,19999.0,24,922.85,0.1,35839.18,635,11729.92,9085.37,0.1016,1.0,Low,True,2025-11-03
T01231,C0355,RT0116,5499.0,18,325.21,0.08,30313.39,619,5491.44,9012.17,0.0361,1.0,Low,True,2025-11-25
T01232,C0052,RT0223,42800.0,18,2610.03,0.12,19652.76,724,11035.11,3503.28,0.745,1.1275,Low,True,2026-02-25
T01233,C0087,RT0419,1999.0,12,174.82,0.09,78845.87,778,8490.38,35053.48,0.005,1.0,Low,True,2025-10-24
T01234,C0111,RT0021,1449.0,6,250.02,0.12,8740.55,600,4527.81,1646.16,0.1519,1.0,Low,True,2026-02-04
T01235,C0175,RT0336,12990.0,12,1142.03,0.1,43274.34,750,17393.15,8338.86,0.137,1.0,Low,True,2026-03-06
T01236,C0404,RT0349,12499.0,18,750.65,0.1,38119.65,673,10304.54,11878.85,0.0632,1.0,Low,True,2026-03-09
T01237,C0171,RT0421,775.0,18,46.19,0.09,21954.53,805,5565.63,6015.41,0.0077,1.0,Low,True,2025-06-29
T01238,C0419,RT0018,799.0,6,137.87,0.12,73884.04,764,22072.64,25728.99,0.0054,1.0,Low,True,2026-02-02
T01239,C0262,RT0191,12998.0,3,4441.43,0.15,24471.81,584,5458.82,7507.3,0.5916,1.2042,Low,True,2025-11-08
T01240,C0110,RT0140,349.0,24,15.78,0.08,42697.69,567,8402.72,14355.53,0.0011,1.0,Low,True,2025-10-13
T01241,C0355,RT0027,1199.0,6,206.89,0.12,30313.39,619,5491.44,9012.17,0.023,1.0,Low,True,2025-07-26
T01242,C0430,RT0266,659.0,18,42.05,0.18,33528.71,767,9423.56,8473.6,0.005,1.0,Low,True,2025-04-23
T01243,C0185,RT0176,18498.0,12,1669.6,0.15,30960.67,786,9450.42,8267.8,0.2019,1.0,Low,True,2026-02-09
T01244,C0330,RT0433,1380.0,9,159.14,0.09,96333.46,761,39922.33,24796.45,0.0064,1.0,Low,True,2025-12-15
T01245,C0122,RT0137,3119.0,12,271.32,0.08,13959.96,821,7013.42,3030.25,0.0895,1.0,Low,True,2025-07-13
T01246,C0019,RT0014,1499.0,36,49.79,0.12,58787.71,765,41535.41,8533.02,0.0058,1.0,Low,True,2026-01-01
T01247,C0085,RT0152,1967.0,12,171.11,0.08,37840.76,658,14315.26,10672.45,0.016,1.0,Low,True,2025-10-26
T01248,C0093,RT0146,25499.59,24,1153.28,0.08,72480.98,686,26005.96,21677.2,0.0532,1.0,Low,True,2026-02-03
T01249,C0094,RT0330,3699.0,24,170.69,0.1,46512.56,703,3057.65,19814.1,0.0086,1.0,Low,True,2025-09-12
T01250,C0076,RT0034,1499.0,6,258.65,0.12,50824.24,637,20510.54,13043.5,0.0198,1.0,Low,True,2026-03-10
T01251,C0355,RT0118,3849.0,24,174.08,0.08,30313.39,619,5491.44,9012.17,0.0193,1.0,Low,True,2025-09-17
T01252,C0426,RT0311,1754.0,36,63.41,0.18,45701.68,593,13076.02,10418.64,0.0061,1.0,Low,True,2025-03-15
T01253,C0299,RT0382,1399.0,36,45.14,0.1,32377.72,607,3341.89,11623.15,0.0039,1.0,Low,True,2026-01-04
T01254,C0382,RT0020,2499.0,36,83.0,0.12,31438.98,582,4979.34,9169.47,0.0091,1.0,Low,True,2025-03-19
T01255,C0187,RT0057,24990.0,3,8469.22,0.1,12383.15,683,1303.14,4827.94,1.7542,0.5701,Medium,True,2025-08-09
T01256,C0203,RT0384,1999.0,12,175.74,0.1,58487.16,758,17595.76,17653.15,0.01,1.0,Low,True,2025-05-26
T01257,C0152,RT0175,13999.0,6,2436.3,0.15,17589.75,663,1394.23,6779.59,0.3594,1.0,Low,True,2025-08-17
T01258,C0466,RT0045,26490.0,18,1590.91,0.1,32140.09,645,2740.21,14567.28,0.1092,1.0,Low,True,2025-08-03
T01259,C0102,RT0237,29890.0,3,10163.26,0.12,35857.41,734,4791.83,10205.01,0.9959,1.002,Low,True,2025-12-14
T01260,C0041,RT0435,540.0,18,32.18,0.09,56171.25,850,8989.54,19662.09,0.0016,1.0,Low,False,2025-05-31
T01261,C0134,RT0264,299.0,9,35.76,0.18,48253.35,659,9115.35,19378.08,0.0018,1.0,Low,True,2025-05-19
T01262,C0112,RT0022,1599.0,24,75.27,0.12,12738.97,679,3881.8,2954.08,0.0255,1.0,Low,True,2026-02-04
T01263,C0161,RT0156,10694.0,6,1824.15,0.08,24994.08,617,7305.73,5491.38,0.3322,1.0,Low,True,2025-10-07
T01264,C0280,RT0123,1999.0,18,118.22,0.08,167874.76,825,34742.15,42191.46,0.0028,1.0,Low,True,2026-02-12
T01265,C0083,RT0045,26490.0,24,1222.38,0.1,35604.33,702,15382.98,6377.62,0.1917,1.0,Low,True,2025-08-07
T01266,C0150,RT0332,2899.0,3,982.48,0.1,14050.48,844,3440.26,4162.51,0.236,1.0,Low,True,2025-06-03
T01267,C0482,RT0016,1899.0,3,645.7,0.12,37005.18,715,12563.71,9771.54,0.0661,1.0,Low,True,2025-06-10
T01268,C0417,RT0164,102900.0,12,9287.58,0.15,38429.1,671,4675.08,10358.64,0.8966,1.0517,Low,True,2025-12-23
T01269,C0131,RT0243,39956.0,9,4664.48,0.12,49245.29,762,9041.56,18134.06,0.2572,1.0,Low,True,2026-02-27
T01270,C0408,RT0322,899.0,6,157.8,0.18,27974.44,689,8415.92,7224.93,0.0218,1.0,Low,True,2025-11-29
T01271,C0464,RT0417,6990.0,36,222.28,0.09,15349.35,785,2059.41,4165.82,0.0534,1.0,Low,True,2025-06-13
T01272,C0249,RT0345,2999.0,3,1016.37,0.1,34005.03,665,2255.69,13574.04,0.0749,1.0,Low,True,2026-02-16
T01273,C0451,RT0021,1449.0,36,48.13,0.12,49239.56,673,15267.77,12336.3,0.0039,1.0,Low,True,2026-02-20
T01274,C0387,RT0147,13899.0,6,2370.85,0.08,45806.67,725,5342.82,12769.23,0.1857,1.0,Low,True,2025-06-16
T01275,C0472,RT0202,8249.0,9,974.79,0.15,83064.87,833,14820.08,23704.42,0.0411,1.0,Low,True,2025-12-10
T01276,C0240,RT0270,299.0,3,102.67,0.18,31573.18,749,17110.36,6959.76,0.0148,1.0,Low,True,2025-06-17
T01277,C0428,RT0172,12998.0,6,2262.09,0.15,58003.12,574,18892.32,13915.69,0.1626,1.0,Low,False,2025-03-15
T01278,C0154,RT0170,19999.0,6,3480.5,0.15,82081.23,650,40146.29,15383.73,0.2262,1.0,Low,True,2025-12-29
T01279,C0486,RT0004,699.0,36,23.22,0.12,50541.56,762,10070.25,13443.44,0.0017,1.0,Low,True,2025-12-08
T01280,C0497,RT0002,1999.0,18,121.9,0.12,18485.13,712,3298.03,5074.96,0.024,1.0,Low,True,2025-08-06
T01281,C0255,RT0388,199.0,24,9.18,0.1,31587.56,763,12395.5,6946.78,0.0013,1.0,Low,True,2025-11-08
T01282,C0176,RT0058,32999.0,3,11183.5,0.1,50271.36,767,9678.5,14451.36,0.7739,1.1131,Low,True,2025-12-06
T01283,C0217,RT0016,1899.0,3,645.7,0.12,45217.43,753,11932.61,12302.7,0.0525,1.0,Low,True,2025-12-22
T01284,C0500,RT0122,20989.0,3,7089.82,0.08,21883.44,699,7347.97,6695.53,1.0589,0.9444,Low,True,2025-05-10
T01285,C0193,RT0381,569.0,24,26.26,0.1,35839.18,635,11729.92,9085.37,0.0029,1.0,Low,True,2025-12-03
T01286,C0494,RT0148,44599.36,24,2017.11,0.08,32884.54,714,21412.48,5451.37,0.37,1.0,Low,True,2026-01-26
T01287,C0144,RT0053,33990.0,6,5831.37,0.1,22237.63,754,7139.09,4592.81,1.2697,0.7876,Low,True,2025-05-17
T01288,C0368,RT0082,15990.0,12,1405.78,0.1,64557.0,666,16679.14,21850.41,0.0643,1.0,Low,True,2025-07-07
T01289,C0244,RT0080,15990.0,6,2743.27,0.1,37749.85,625,3841.56,11993.59,0.2287,1.0,Low,True,2025-12-08
T01290,C0144,RT0126,1649.0,24,74.58,0.08,22237.63,754,7139.09,4592.81,0.0162,1.0,Low,True,2025-09-11
T01291,C0094,RT0428,775.0,3,262.22,0.09,46512.56,703,3057.65,19814.1,0.0132,1.0,Low,True,2026-02-08
T01292,C0360,RT0051,27990.0,24,1291.6,0.1,15271.26,635,4129.11,3924.63,0.3291,1.0,Low,True,2025-05-22
T01293,C0299,RT0027,1199.0,24,56.44,0.12,32377.72,607,3341.89,11623.15,0.0049,1.0,Low,True,2026-02-20
T01294,C0121,RT0401,1360.0,6,232.65,0.09,15951.38,731,3091.86,4518.26,0.0515,1.0,Low,True,2026-03-04
T01295,C0269,RT0364,799.0,12,70.24,0.1,89738.32,632,20620.74,33284.79,0.0021,1.0,Low,False,2025-08-14
T01296,C0188,RT0251,699.0,9,83.61,0.18,33384.46,718,12606.98,9983.38,0.0084,1.0,Low,True,2025-10-18
T01297,C0454,RT0122,20989.0,6,3580.24,0.08,28399.62,709,3113.91,9353.76,0.3828,1.0,Low,True,2025-08-19
T01298,C0153,RT0143,2849.0,24,128.85,0.08,29738.03,654,11379.34,5745.73,0.0224,1.0,Low,True,2025-09-02
T01299,C0199,RT0407,1999.0,3,676.35,0.09,49552.4,730,11752.21,13500.59,0.0501,1.0,Low,True,2025-12-30
T01300,C0160,RT0305,1889.0,36,68.29,0.18,23857.63,675,11929.71,3727.84,0.0183,1.0,Low,True,2026-01-28
T01301,C0204,RT0212,55490.0,12,4930.22,0.12,26986.17,629,8410.55,6868.6,0.7178,1.1411,Low,True,2025-03-13
T01302,C0420,RT0233,11990.0,3,4076.87,0.12,66574.66,784,10578.33,23610.42,0.1727,1.0,Low,True,2025-10-26
T01303,C0088,RT0195,102900.0,36,3567.06,0.15,26057.26,850,5524.09,9361.42,0.381,1.0,Low,True,2025-04-10
T01304,C0177,RT0110,31168.93,6,5316.71,0.08,52543.95,625,18874.39,14839.43,0.3583,1.0,Low,True,2025-05-05
T01305,C0388,RT0041,999.0,6,172.38,0.12,28741.26,680,8492.71,9756.57,0.0177,1.0,Low,True,2025-12-07
T01306,C0326,RT0202,8249.0,18,514.61,0.15,50600.86,746,7532.33,18747.59,0.0274,1.0,Low,True,2025-10-20
T01307,C0385,RT0253,1199.0,24,59.86,0.18,50632.62,780,14591.34,11303.89,0.0053,1.0,Low,True,2025-03-24
T01308,C0388,RT0294,68378.0,6,12002.06,0.18,28741.26,680,8492.71,9756.57,1.2302,0.8129,Low,True,2025-06-05
T01309,C0370,RT0014,1499.0,24,70.56,0.12,17492.68,649,7483.0,4506.91,0.0157,1.0,Low,True,2025-12-14
T01310,C0071,RT0131,349.0,24,15.78,0.08,17966.14,611,8415.47,2916.96,0.0054,1.0,Low,True,2025-09-26
T01311,C0277,RT0239,42990.0,3,14617.55,0.12,49650.02,652,9502.85,19605.4,0.7456,1.1272,Low,True,2025-11-24
T01312,C0268,RT0073,11490.0,9,1330.45,0.1,37370.81,737,9894.71,13128.78,0.1013,1.0,Low,True,2026-01-16
T01313,C0314,RT0248,18990.0,3,6457.02,0.12,32440.78,820,3643.15,10944.32,0.59,1.205,Low,True,2026-01-05
T01314,C0352,RT0231,10990.0,9,1282.98,0.12,32693.01,850,15473.11,5379.64,0.2385,1.0,Low,True,2025-06-06
T01315,C0468,RT0247,15990.0,6,2759.05,0.12,30658.27,758,9263.01,9550.3,0.2889,1.0,Low,True,2025-09-08
T01316,C0289,RT0424,899.0,6,153.79,0.09,33539.44,723,6214.02,9759.04,0.0158,1.0,Low,True,2025-10-03
T01317,C0015,RT0299,1799.0,6,315.77,0.18,16725.14,615,4638.02,4450.64,0.0709,1.0,Low,True,2026-02-21
T01318,C0126,RT0277,399.0,24,19.92,0.18,66989.57,577,20941.87,15070.86,0.0013,1.0,Low,True,2025-06-16
T01319,C0041,RT0388,199.0,9,23.04,0.1,56171.25,850,8989.54,19662.09,0.0012,1.0,Low,True,2025-04-24
T01320,C0396,RT0180,18695.0,18,1166.28,0.15,31824.16,832,6540.69,8425.61,0.1384,1.0,Low,True,2026-03-12
T01321,C0148,RT0293,6722.0,12,616.27,0.18,55203.48,797,10640.28,18226.59,0.0338,1.0,Low,True,2025-09-24
T01322,C0043,RT0067,23990.0,36,774.09,0.1,18767.53,794,3283.87,7648.66,0.1012,1.0,Low,True,2025-12-19
T01323,C0252,RT0233,11990.0,9,1399.72,0.12,40271.02,683,9116.3,14925.27,0.0938,1.0,Low,True,2025-12-02
T01324,C0380,RT0286,489.0,3,167.91,0.18,30002.44,633,1061.81,11201.54,0.015,1.0,Low,True,2026-01-31
T01325,C0457,RT0403,2999.0,12,262.27,0.09,46959.05,693,15090.46,10681.65,0.0246,1.0,Low,True,2025-12-21
T01326,C0321,RT0144,4799.0,36,150.38,0.08,30109.29,757,7597.22,8592.66,0.0175,1.0,Low,True,2026-02-03
T01327,C0120,RT0134,199.0,12,17.31,0.08,37405.43,663,15725.36,8817.73,0.002,1.0,Low,True,2025-12-20
T01328,C0037,RT0195,102900.0,6,17908.08,0.15,44643.58,634,15423.54,12893.3,1.3889,0.72,Low,True,2025-05-17
T01329,C0214,RT0147,13899.0,24,628.61,0.08,43589.11,790,2479.94,19651.95,0.032,1.0,Low,True,2026-02-18
T01330,C0294,RT0184,134900.0,36,4676.35,0.15,37352.99,795,8761.01,8861.31,0.5277,1.2361,Low,False,2025-05-09
T01331,C0403,RT0136,219.0,12,19.05,0.08,77965.03,715,37622.67,15922.61,0.0012,1.0,Low,True,2025-08-18
T01332,C0228,RT0008,899.0,24,42.32,0.12,48721.02,758,17928.19,9459.67,0.0045,1.0,Low,True,2025-11-25
T01333,C0320,RT0206,113990.0,6,19838.11,0.15,49902.72,541,27954.18,8316.62,2.3854,0.4192,Medium,False,2025-07-28
T01334,C0432,RT0251,699.0,6,122.69,0.18,39149.55,802,12853.72,12000.26,0.0102,1.0,Low,True,2025-05-16
T01335,C0169,RT0193,29999.0,36,1039.93,0.15,36757.95,693,8588.83,13419.36,0.0775,1.0,Low,True,2026-03-11
T01336,C0087,RT0399,6990.0,18,416.59,0.09,78845.87,778,8490.38,35053.48,0.0119,1.0,Low,True,2025-09-20
T01337,C0358,RT0388,199.0,18,11.95,0.1,62252.31,733,46502.63,7863.9,0.0015,1.0,Low,True,2025-07-15
T01338,C0433,RT0400,3699.0,24,168.99,0.09,20136.11,656,4209.82,4806.83,0.0352,1.0,Low,True,2025-10-22
T01339,C0164,RT0037,4999.0,3,1699.77,0.12,89837.02,772,3053.44,27115.93,0.0627,1.0,Low,True,2025-12-04
T01340,C0327,RT0169,9498.0,12,857.27,0.15,45506.6,846,22591.48,7943.9,0.1079,1.0,Low,True,2025-10-18
T01341,C0239,RT0368,599.0,18,35.97,0.1,51503.97,739,14190.95,12367.58,0.0029,1.0,Low,True,2025-09-15
T01342,C0099,RT0324,799.0,12,73.25,0.18,19423.33,693,7834.41,5263.51,0.0139,1.0,Low,True,2025-04-30
T01343,C0459,RT0224,53200.0,36,1767.0,0.12,22498.76,551,6801.27,5822.35,0.3035,1.0,Low,True,2025-10-27
T01344,C0199,RT0178,7999.0,6,1392.1,0.15,49552.4,730,11752.21,13500.59,0.1031,1.0,Low,True,2025-10-14
T01345,C0021,RT0046,32999.0,36,1064.78,0.1,32476.39,737,9592.51,10760.62,0.099,1.0,Low,True,2025-12-16
T01346,C0126,RT0289,1429.0,12,131.01,0.18,66989.57,577,20941.87,15070.86,0.0087,1.0,Low,True,2025-06-01
T01347,C0345,RT0283,374.0,36,13.52,0.18,16506.37,694,5416.7,5001.74,0.0027,1.0,Low,True,2025-07-28
T01348,C0175,RT0016,1899.0,24,89.39,0.12,43274.34,750,17393.15,8338.86,0.0107,1.0,Low,True,2025-07-24
T01349,C0403,RT0051,27990.0,12,2460.77,0.1,77965.03,715,37622.67,15922.61,0.1545,1.0,Low,True,2026-01-15
T01350,C0175,RT0098,5398.0,3,1823.38,0.08,43274.34,750,17393.15,8338.86,0.2187,1.0,Low,True,2025-10-17
T01351,C0125,RT0360,3501.0,24,161.55,0.1,25682.05,637,18606.75,3343.5,0.0483,1.0,Low,True,2025-09-30
T01352,C0121,RT0312,1289.0,24,64.35,0.18,15951.38,731,3091.86,4518.26,0.0142,1.0,Low,True,2025-08-07
T01353,C0064,RT0021,1449.0,18,88.36,0.12,29076.37,850,7490.04,8994.56,0.0098,1.0,Low,True,2026-03-08
T01354,C0493,RT0079,5044.05,36,162.76,0.1,21475.94,819,3883.26,7938.91,0.0205,1.0,Low,True,2025-03-30
T01355,C0155,RT0225,75990.0,24,3577.11,0.12,36254.28,764,10160.43,8979.48,0.3984,1.0,Low,True,2025-08-23
T01356,C0375,RT0189,9599.0,3,3279.99,0.15,20748.45,714,9111.96,4563.6,0.7187,1.1406,Low,True,2025-10-25
T01357,C0168,RT0003,749.0,6,129.24,0.12,47494.62,782,11791.07,15383.18,0.0084,1.0,Low,True,2025-04-16
T01358,C0269,RT0044,850.0,9,99.23,0.12,89738.32,632,20620.74,33284.79,0.003,1.0,Low,True,2025-05-11
T01359,C0219,RT0258,449.0,18,28.65,0.18,34488.2,685,15546.12,7067.97,0.0041,1.0,Low,True,2025-03-30
T01360,C0451,RT0115,6489.0,18,383.76,0.08,49239.56,673,15267.77,12336.3,0.0311,1.0,Low,True,2025-09-02
T01361,C0297,RT0026,798.0,9,93.16,0.12,69420.39,715,38729.5,14413.11,0.0065,1.0,Low,True,2026-01-03
T01362,C0432,RT0263,258.0,36,9.33,0.18,39149.55,802,12853.72,12000.26,0.0008,1.0,Low,True,2025-05-28
T01363,C0490,RT0320,1609.0,3,552.5,0.18,34558.19,631,6995.2,8385.49,0.0659,1.0,Low,True,2026-02-05
T01364,C0392,RT0279,1229.0,12,112.67,0.18,27593.07,739,10773.98,6100.97,0.0185,1.0,Low,True,2025-04-12
T01365,C0134,RT0043,1499.0,12,133.18,0.12,48253.35,659,9115.35,19378.08,0.0069,1.0,Low,True,2025-08-01
T01366,C0168,RT0091,7889.0,24,356.8,0.08,47494.62,782,11791.07,15383.18,0.0232,1.0,Low,True,2025-06-19
T01367,C0196,RT0105,4699.0,36,147.25,0.08,20127.73,650,5670.69,5949.67,0.0247,1.0,Low,True,2025-04-21
T01368,C0350,RT0436,1349.0,9,155.57,0.09,27455.86,692,13520.43,5773.75,0.0269,1.0,Low,True,2025-10-19
T01369,C0095,RT0253,1199.0,6,210.45,0.18,34625.73,748,9527.41,9040.23,0.0233,1.0,Low,True,2025-10-25
T01370,C0090,RT0173,93499.0,3,31948.72,0.15,25544.82,668,7037.36,5874.22,5.4388,0.1839,High,False,2026-02-28
T01371,C0489,RT0272,499.0,18,31.84,0.18,31169.48,658,1693.63,12050.37,0.0026,1.0,Low,True,2025-08-01
T01372,C0309,RT0375,589.0,12,51.78,0.1,22222.33,627,5504.1,6856.69,0.0076,1.0,Low,True,2025-10-02
T01373,C0123,RT0210,21990.0,6,3794.34,0.12,32457.39,625,15657.77,7167.23,0.5294,1.2353,Low,True,2025-05-29
T01374,C0045,RT0017,1699.0,9,198.34,0.12,38566.83,756,6220.37,13069.96,0.0152,1.0,Low,True,2025-06-06
T01375,C0438,RT0245,76990.0,9,8987.84,0.12,33876.43,664,4729.67,9476.45,0.9484,1.0258,Low,True,2025-04-24
T01376,C0108,RT0328,1699.0,3,575.8,0.1,40368.19,825,2905.64,16672.77,0.0345,1.0,Low,True,2025-12-22
T01377,C0433,RT0203,24998.0,12,2256.28,0.15,20136.11,656,4209.82,4806.83,0.4694,1.0,Low,True,2026-02-24
T01378,C0230,RT0174,93499.0,36,3241.17,0.15,58626.44,820,4732.56,19742.03,0.1642,1.0,Low,False,2025-03-25
T01379,C0089,RT0362,3199.0,9,370.42,0.1,73884.04,633,30732.13,18062.87,0.0205,1.0,Low,True,2025-04-20
T01380,C0162,RT0231,10990.0,24,517.34,0.12,20843.56,593,861.19,6895.18,0.075,1.0,Low,True,2025-05-31
T01381,C0033,RT0413,3499.0,18,208.53,0.09,56942.65,765,17376.75,19707.82,0.0106,1.0,Low,True,2025-07-12
T01382,C0473,RT0287,299.0,9,35.76,0.18,68238.19,668,6101.25,26430.6,0.0014,1.0,Low,True,2026-01-14
T01383,C0272,RT0019,7999.0,24,376.54,0.12,49460.88,656,14785.65,10636.12,0.0354,1.0,Low,True,2026-01-18
T01384,C0445,RT0357,1199.0,24,55.33,0.1,24045.28,674,7818.63,5300.97,0.0104,1.0,Low,True,2026-02-24
T01385,C0210,RT0364,799.0,24,36.87,0.1,63754.43,715,26053.57,11983.51,0.0031,1.0,Low,True,2026-01-30
T01386,C0112,RT0313,1177.0,6,206.59,0.18,12738.97,679,3881.8,2954.08,0.0699,1.0,Low,True,2025-10-01
T01387,C0095,RT0280,249.0,12,22.83,0.18,34625.73,748,9527.41,9040.23,0.0025,1.0,Low,True,2025-12-14
T01388,C0093,RT0016,1899.0,12,168.72,0.12,72480.98,686,26005.96,21677.2,0.0078,1.0,Low,True,2026-01-22
T01389,C0485,RT0061,33540.0,3,11366.85,0.1,44684.7,633,17597.04,8674.36,1.3104,0.7631,Low,True,2026-02-25
T01390,C0445,RT0183,93499.0,24,4533.45,0.15,24045.28,674,7818.63,5300.97,0.8552,1.0724,Low,True,2026-01-20
T01391,C0112,RT0192,9498.0,18,592.53,0.15,12738.97,679,3881.8,2954.08,0.2006,1.0,Low,True,2025-12-13
T01392,C0268,RT0115,6489.0,6,1106.87,0.08,37370.81,737,9894.71,13128.78,0.0843,1.0,Low,True,2025-11-05
T01393,C0385,RT0200,28679.0,9,3389.01,0.15,50632.62,780,14591.34,11303.89,0.2998,1.0,Low,True,2025-09-17
T01394,C0358,RT0358,999.0,18,60.0,0.1,62252.31,733,46502.63,7863.9,0.0076,1.0,Low,True,2025-04-12
T01395,C0299,RT0004,699.0,24,32.9,0.12,32377.72,607,3341.89,11623.15,0.0028,1.0,Low,True,2025-05-29
T01396,C0209,RT0016,1899.0,6,327.67,0.12,36319.26,673,13836.25,8364.73,0.0392,1.0,Low,True,2025-06-27
T01397,C0118,RT0379,314.0,3,106.42,0.1,52090.25,803,12450.71,14797.14,0.0072,1.0,Low,True,2025-10-19
T01398,C0318,RT0106,8998.0,12,782.72,0.08,30351.98,685,8379.21,8339.48,0.0939,1.0,Low,True,2025-12-31
T01399,C0188,RT0294,68378.0,24,3413.71,0.18,33384.46,718,12606.98,9983.38,0.3419,1.0,Low,False,2025-06-21
T01400,C0271,RT0122,20989.0,3,7089.82,0.08,20175.06,747,5165.22,6949.38,1.0202,0.9802,Low,True,2025-12-29
T01401,C0340,RT0120,3577.0,36,112.09,0.08,22922.65,798,1642.57,8138.69,0.0138,1.0,Low,True,2026-01-02
T01402,C0317,RT0060,33990.0,12,2988.26,0.1,41181.19,727,10366.07,11830.71,0.2526,1.0,Low,True,2025-03-13
T01403,C0032,RT0191,12998.0,6,2262.09,0.15,37627.34,650,10433.56,12587.83,0.1797,1.0,Low,True,2025-06-01
T01404,C0477,RT0059,26490.0,12,2328.89,0.1,36967.08,758,12231.77,11835.69,0.1968,1.0,Low,True,2025-04-19
T01405,C0123,RT0389,199.0,9,23.04,0.1,32457.39,625,15657.77,7167.23,0.0032,1.0,Low,False,2026-02-14
T01406,C0324,RT0235,21990.0,12,1953.78,0.12,49149.0,784,7177.57,16179.87,0.1208,1.0,Low,True,2026-01-04
T01407,C0084,RT0245,76990.0,12,6840.47,0.12,46654.13,664,21384.56,12058.52,0.5673,1.2164,Low,True,2025-08-28
T01408,C0015,RT0330,3699.0,3,1253.61,0.1,16725.14,615,4638.02,4450.64,0.2817,1.0,Low,True,2025-06-13
T01409,C0318,RT0431,1799.0,36,57.21,0.09,30351.98,685,8379.21,8339.48,0.0069,1.0,Low,True,2025-10-15
T01410,C0140,RT0288,699.0,36,25.27,0.18,22091.47,543,12489.04,3504.26,0.0072,1.0,Low,True,2026-01-22
